val_loss,val_dice,loss,dice
-1.734338611310629e-13,1.7343386293806653e-13,-1.2286313688938708e-11,1.2286313689315168e-11
-1.7375880646067673e-13,1.7375880465367311e-13,-2.0353591921479252e-11,2.035359192223217e-11
-1.746234748597683e-13,1.746234739562665e-13,-9.246892499193242e-13,9.246892452135856e-13
-1.746298210564846e-13,1.746298201529828e-13,-6.817789121692842e-13,6.817789125457434e-13
-1.7463076160186923e-13,1.7463076340887285e-13,-3.1828122242124983e-13,3.182812229859385e-13
-1.7463807273851903e-13,1.746380709315154e-13,-1.96996816781295e-12,1.9699681680011797e-12
-1.761755364712338e-13,1.76175535567732e-13,-2.1659404460861343e-11,2.165940484654368e-11
-1.7663591130121643e-13,1.7663591220471824e-13,-8.107429714269749e-12,8.107429714646208e-12
-1.76641693712803e-13,1.7664169551980662e-13,-3.7955088987496634e-13,3.7955088931027774e-13
-1.7674174027527272e-13,1.7674173937177092e-13,-5.090589227452248e-12,5.090589229899232e-12
-1.77208564301178e-13,1.7720856068717077e-13,-1.2086816007832396e-11,1.2086816005197183e-11
-1.7765276373824895e-13,1.7765276644875437e-13,-1.7451625910266552e-11,1.745162591064301e-11
-1.7900337426155394e-13,1.790033778755612e-13,-2.973884093788175e-11,2.973884093637591e-11
-1.7912166162207395e-13,1.7912166342907756e-13,-1.5339955781468887e-12,1.5339955787115774e-12
-1.7916093955627765e-13,1.7916093955627765e-13,-1.2492191471419657e-12,1.2492191463890476e-12
-1.792259672920779e-13,1.7922596909908153e-13,-1.4921445521023009e-12,1.4921445515376122e-12
-1.7938383797041352e-13,1.793838352599081e-13,-6.61893941665013e-13,6.618939284889449e-13
-1.7946359278572337e-13,1.7946359278572337e-13,-2.2964080198642533e-12,2.296408019487794e-12
-1.7949853571824075e-13,1.7949853662174258e-13,-8.524070243975796e-13,8.52407000680657e-13
-1.795993836868163e-13,1.7959938459031812e-13,-1.1366772325237348e-11,1.1366772325613806e-11
-1.815086908176176e-13,1.815086917211194e-13,-3.600479035695753e-11,3.6004790361851494e-11
-1.8460228011294109e-13,1.846022819199447e-13,-3.924462278653601e-12,3.9244621824683044e-12
-1.862953214363967e-13,1.862953214363967e-13,-2.7388866646665608e-11,2.738886664986551e-11
-1.86319280497405e-13,1.8631928140090682e-13,-5.460912139470898e-13,5.460912384169305e-13
-1.864847568539806e-13,1.864847568539806e-13,-1.743154962588914e-12,1.743154962588914e-12
-1.8759078763020548e-13,1.8759078853370729e-13,-1.6318608341152022e-11,1.6318608341152022e-11
-1.89406538955543e-13,1.89406538955543e-13,-4.645998916468128e-11,4.645998921267982e-11
-1.9754226285711534e-13,1.9754226376061715e-13,-2.0994598805794234e-11,2.099459726532365e-11
-1.9944558790242993e-13,1.9944558880593174e-13,-2.3451873174549012e-12,2.345187298443717e-12
-2.0012740650863363e-13,2.0012740470163002e-13,-5.5968647374594095e-12,5.5968647380240984e-12
-2.005146970771726e-13,2.005146943666672e-13,-1.4308413028038985e-12,1.4308412548053647e-12
-2.0198056642292916e-13,2.0198056822993277e-13,-4.451383521241922e-12,4.4513835142774285e-12
-1.0295916029468e-12,1.0295916029468e-12,-3.3639155704625263e-10,3.3639155704662905e-10
-0.0012536274239664635,0.0012536273880717392,-1.174631248349674e-07,1.1746312483816374e-07
-0.5271591275930405,0.5271591236193974,-0.40082423680804724,0.40082423556628377
-0.5456066578626633,0.5456066568692525,-0.5259765796363354,0.5259765804641776
-0.556948776046435,0.5569487700859705,-0.5466047583354844,0.5466047583354844
-0.5861764629681905,0.586176460981369,-0.5623736729224523,0.5623736725085311
-0.5728917857011159,0.5728917837142944,-0.5665484343965849,0.5665484339826636
-0.5593742708365123,0.5593742648760478,-0.5804184815949864,0.5804184815949864
-0.5488832044104736,0.548883202423652,-0.5858681032227145,0.5858681032227145
-0.5905775914589564,0.5905775884787242,-0.5922733011345068,0.5922733011345068
-0.5691141188144684,0.5691141227881114,-0.602956743290027,0.602956743290027
-0.4826323203742504,0.4826323243478934,-0.6107767336070538,0.6107767331931326
-0.5766864647467931,0.5766864587863286,-0.6148453818427192,0.6148453826705614
-0.5635224317510923,0.5635224357247353,-0.6188368043965764,0.6188368043965764
-0.5202335904041926,0.5202335941294829,-0.6198902080456415,0.6198902072177993
-0.5428696388999621,0.5428696346779665,-0.6275447466307216,0.6275447466307216
-0.535346033424139,0.5353460254768531,-0.6421022762854894,0.6421022754576471
-0.5440864255030949,0.544086429476738,-0.6415716749098566,0.6415716749098566
-0.4979128630210956,0.4979128610342741,-0.6413208006156815,0.6413207997878393
-0.5569057966272036,0.556905789176623,-0.6498270158966383,0.6498270158966383
-0.5059921696782113,0.5059921637177467,-0.6465433869096968,0.6465433869096968
-0.5080627761781216,0.5080627739429474,-0.6595080486602254,0.6595080494880676
-0.48990651542941727,0.48990651530524093,-0.6621872079041269,0.6621872070762846
-0.5012827155490717,0.5012827155490717,-0.6710664538873566,0.6710664538873566
-0.554879578948021,0.5548795814315478,-0.6758265751931403,0.6758265743652979
-0.5036664752910535,0.503666473304232,-0.6845306191179488,0.684530619945791
-0.48187081702053547,0.4818708208700021,-0.6794504721959432,0.6794504721959432
-0.5008918220798174,0.5008918300271035,-0.6903334574566947,0.690333458284537
-0.5037435243527094,0.5037435263395309,-0.6957967827717463,0.6957967869109578
-0.4818491091330846,0.4818491091330846,-0.6966875319679579,0.6966875303122733
-0.5302609776457151,0.5302609756588936,-0.6920475727981992,0.6920475736260414
-0.40545381444195905,0.40545381692548593,-0.7093873711095916,0.709387369453907
-0.5098982128004234,0.5098982147872448,-0.7041162757409943,0.7041162782245212
-0.4517133155216773,0.45171331154803435,-0.7121243501702944,0.7121243485146098
